uid,lat,lon,name,aqi
12738,54.977,83.052,"Pervomajskaya str, 224, Novosibirsk, Russia (ул. Первомайская, 224)",153
12733,54.85054,82.97117,"Krasnoufimskaya str, 10, Novosibirsk, Russia (ул. Красноуфимская, 10)",65
12737,54.85774,83.11023,"Nikolaeva str,11, Novosibirsk, Russia (ул. Николаева, 11 - Академпарк)",92
12730,54.87058,83.10561,"26, Arbuzova str, 4, Novosibirsk, Russia (ул. Арбузова, 4/26)",94
12732,54.854102,83.111543,"Inzhenernaya str, 20, Novosibirsk, Russia (ул. Инженерная, 20)",101
12735,55.026021,82.907958,"Maxim Gorky str, 14, Novosibirsk, Russia (ул. Горького, 14)",112
12736,54.97304,82.89191,"Nemirovich-Danchenko, str, Novosibirsk, Russia (ул. Немировича-Данченко, 119)",95
12785,56.478471,85.055478,"Akademicheskij ave, 4, Tomsk, Russia (Академический пр, 4)",77
12786,56.51458,85.03,"Ivan Chernykh str, 36, Tomsk, Russia (ул. Ивана Черных, 36)",104
12547,56.251333,90.499444,"Achinsk/Yugo-Vostochnyy, Krasnoyarsk, Russia (Ачинск-Юго-Восточный)",26
12542,56.04636111,93.13659167,"Berezovka, Krasnoyarsk, Russia (Красноярск-Березовка)",3
12724,55.976276,92.854022,"Sverdlovsk, Krasnoyarsk, Russia (Красноярск-Свердловский)",49
13055,56.14383056,93.11350833,"Kubekovo, Krasnoyarsk, Russia (Красноярск-Кубеково)",33
12882,56.029337,92.765433,"Vetluzhanka, Krasnoyarsk, Russia (Красноярск-Ветлужанка)",52
12641,56.025896,92.860477,"Pokrovka, Krasnoyarsk, Russia (Красноярск Покровка)",42
12546,56.105722,94.572602,"Zelenogorsk, Krasnoyarsk, Russia (Зеленогорск)",0
12723,55.994686,92.958275,"Kirovsky, Krasnoyarsk, Russia (Красноярск-Кировский)",52
12543,56.06778333,92.942475,"Sverdlovsk, Krasnoyarsk, Russia (Красноярск-Северный)",26
12545,56.11726944,92.93411389,"Solnechnyy, Krasnoyarsk, Russia (Красноярск-Солнечный)",46
12544,55.99927222,93.01248889,"Cheryomushki, Krasnoyarsk, Russia (Красноярск-Черемушки)",49
12750,56.220033,95.720887,"Kansk, Krasnoyarsk, Russia (Канск)",-
9149,53.973228,-128.650768,"Kitimat Haisla Village, British Comlumbia, Canada",10
4239,50.018425,-125.2844,"Elk Falls Dogwood, British Comlumbia, Canada",51
5370,52.14428,-122.150391,"Williams Lake Columneetza School, British Comlumbia, Canada",20
4204,53.91472,-122.74194,"Prince George Plaza 400, British Comlumbia, Canada",26
4245,50.144285,-122.960402,"Whistler Meadow Park, British Comlumbia, Canada",14
4211,50.67477,-120.334016,"Kamloops Federal Building, British Comlumbia, Canada",7
4199,50.260617,-119.270723,"Vernon Science Centre, British Comlumbia, Canada",27
4213,51.2975,-116.966,"Golden Helipad, British Comlumbia, Canada",8
5494,53.4273011,-117.544067,"Hinton, Alberta, Canada",18
5502,53.1325,-117.091111,"Steeper, Alberta, Canada",3
5485,53.593611,-116.392778,"Edson, Alberta, Canada",7
4249,52.832459,-119.269821,"Valemount Firehall, British Comlumbia, Canada",12
5492,53.306507,-114.200347,"Genesee, Alberta, Canada",15
5486,53.6824,-112.8681,"Elk Island, Alberta, Canada",19
5482,53.5444364,-113.4987608,"Edmonton Central, Alberta, Canada",7
5483,53.5482115,-113.3680856,"Edmonton East, Alberta, Canada",24
5476,53.80012,-112.9278,"Bruderheim, Alberta, Canada",14
9296,53.6269722,-113.6119166,"St. Albert, Alberta, Canada",20
8828,53.827241,-113.327174,"Gibbons, Alberta, Canada",9
8830,52.298622,-113.793438,"Red Deer - Riverside, Alberta, Canada",15
5477,51.0471506,-114.0731477,"Calgary Central 2, Alberta, Canada",10
5479,51.95,-114.7,"Caroline, Alberta, Canada",7
8827,50.955122,-113.969742,"Calgary Southeast, Alberta, Canada",9
10710,51.268227,-114.037677,"Airdrie, Alberta, Canada",3
12498,51.08272,-114.138994,"Calgary Varsity, Alberta, Canada",5
5503,53.3724355,-114.7686293,"Tomahawk, Alberta, Canada",16
8829,52.24095,-113.765439,"Red Deer - Lancaster, Alberta, Canada",6
8825,53.554691,-113.144105,"Ardrossan, Alberta, Canada",18
10713,53.951834,-113.105857,"Redwater, Alberta, Canada",13
5504,53.564411,-113.562583,"Woodcroft, Alberta, Canada",30
8832,53.53209,-113.32098,"Sherwood Park, Alberta, Canada",30
5481,53.220056,-114.983408,"Drayton Valley, Alberta, Canada",31
5495,53.7604,-112.8802,"Lamont County, Alberta, Canada",17
5484,53.5000575,-113.526047,"Edmonton South, Alberta, Canada",16
5491,53.698756,-113.222831,"Fort Saskatchewan, Alberta, Canada",25
5498,53.633,-114.4199,"Powers, Alberta, Canada",20
5497,50.0488873,-110.6811172,"Medicine Hat - Crescent Heights, Alberta, Canada",13
9274,53.110514,-109.286842,"Maidstone, Saskatchewan, Canada",-
11965,51.9265743,-109.1318757,"Kerrobert, Saskatchewan, Canada",20
5470,52.1333972,-106.6832385,"Saskatoon, Saskatchewan, Canada",-
11964,51.9981348,-106.3805216,"Clavet, Saskatchewan, Canada",15
5472,50.454722,-104.606667,"Regina, Saskatchewan, Canada",-
5471,50.285069,-107.7971722,"Swift Current, Saskatchewan, Canada",-
5469,53.2033494,-105.7530705,"Prince Albert, Saskatchewan, Canada",-
9278,50.649787,-102.072945,"Esterhazy, Saskatchewan, Canada",13
3202,50.37167,-4.142361,"Plymouth Centre, United Kingdom",33
3209,50.411463,-4.227678,"Saltash Callington Road, United Kingdom",-
4903,51.074793,-4.041924,"Barnstaple A39, United Kingdom",-
10680,51.781784,-4.691462,"Narberth, United Kingdom",26
9042,53.307155,-4.274216,"Anglesey Brynteg, United Kingdom",21
5108,53.200903,-6.1110741,"Bray, Ireland",-
5112,53.3218816,-6.2655052,"Rathmines, Ireland",-
3189,51.52229,-0.125889,"London Bloomsbury, United Kingdom",30
3179,51.5993,-0.068218,"Haringey Roadside, United Kingdom",-
3191,51.48879,-0.441614,"London Harlington, United Kingdom",20
3182,52.28881,-1.533119,"Leamington Spa, United Kingdom",17
8913,52.411563,-1.560228,"Coventry Allesley, United Kingdom",32
5020,51.601203,-2.977281,"Newport, United Kingdom",30
8068,51.662122,-3.921301,"Swansea Morriston Roadside, United Kingdom",-
3211,50.90814,-1.395778,"Southampton Centre, United Kingdom",21
3181,53.74878,-0.341222,"Hull Freetown, United Kingdom",53
3218,51.632696,-3.947374,"Swansea Roadside, United Kingdom",46
3223,53.951889,-1.075861,"York Fishergate, United Kingdom",57
3164,53.80489,-3.007175,"Blackpool Marton, United Kingdom",32
8917,51.462839,-2.584482,"Bristol St Paul's, United Kingdom",18
8923,51.410039,-0.127523,"Croydon - Norbury Manor, United Kingdom",13
8919,51.513847178423,-0.077765681752,"City of London - Sir John Cass School, United Kingdom",-
10875,51.532405461781,-0.21771890863938,"Brent - ARK Franklin Primary Academy, United Kingdom",30
3161,52.437165,-1.829999,"Birmingham Acocks Green, United Kingdom",21
3205,53.76559,-2.680353,"Preston, United Kingdom",31
9043,53.5032996,-2.38139048,"Salford M60, United Kingdom",10
9051,53.4424622,-2.31132399,"Trafford A56, United Kingdom",-
7956,51.474954,-0.039641,"Lewisham - New Cross, United Kingdom",43
3390,51.487534,-0.479451,"London Hillingdon Harmondsworth Os, United Kingdom",-
3221,53.37287,-3.022722,"Wirral Tranmere, United Kingdom",25
7946,51.526454,-0.08491,"Hackney - Old Street, United Kingdom",10
3185,53.819972,-1.576361,"Leeds Headingley Kerbside, United Kingdom",65
3196,53.48152,-2.237881,"Manchester Piccadilly, United Kingdom",37
3216,50.916932,-0.449548,"Storrington Roadside, United Kingdom",-
3206,51.45309,-0.944067,"Reading New Town, United Kingdom",21
9048,53.3771105,-2.12021337,"Stockport Hazel Grove, United Kingdom",10
3222,53.967513,-1.086514,"York Bootham, United Kingdom",68
3184,53.80378,-1.546472,"Leeds Centre, United Kingdom",25
3208,53.48481,-2.334139,"Salford Eccles, United Kingdom",41
5724,51.5073509,-0.1277583,London,39
3201,51.744806,-1.260278,"Oxford St Ebbes, United Kingdom",7
3183,52.294884,-1.542911,"Leamington Spa Rugby Road, United Kingdom",29
8057,51.573962,-3.218084,"Caerphilly White Street, United Kingdom",34
12504,51.552656,-0.248774,"Brent - Neasden Lane, United Kingdom",6
5723,52.486243,-1.890401,Birmingham,21
3192,51.617333,-0.298777,"London Harrow Stanmore, United Kingdom",54
3170,51.638094,-2.678731,"Chepstow A48, United Kingdom",46
10100,53.40495,-1.455815,"Sheffield Barnsley Road, United Kingdom",59
9047,53.471802,-2.237572,"Manchester Oxford Road, United Kingdom",30
12503,51.537799,-0.247793,"Brent - John Keble Primary School, United Kingdom",13
3215,53.02821,-2.175133,"Stoke-on-Trent Centre, United Kingdom",50
9049,53.458994,-2.005694,"Tameside Mottram Moor, United Kingdom",19
3166,51.54421,-0.175269,"Camden Kerbside, United Kingdom",38
4905,52.619823,-1.127311,"Leicester University, United Kingdom",36
10099,52.272257,-0.916605,"Northampton Spring Park, United Kingdom",38
8911,53.244131,-1.454946,"Chesterfield Loundsley Green, United Kingdom",56
10684,51.49096,-3.152305,"Cardiff Newport Road, United Kingdom",46
8063,51.579656,-3.766465,"Port Talbot Prince Street 2, United Kingdom",42
3220,53.54914,-2.638139,"Wigan Centre, United Kingdom",25
7948,51.515046167401,-0.0084184926564274,"Tower Hamlets - Blackwall, United Kingdom",13
7959,51.389286904505,-0.14166152477989,"Sutton - Beddington Lane north, United Kingdom",25
8912,51.149617,-1.438228,"Chilbolton Observatory, United Kingdom",26
10097,50.735454,-1.780888,"Christchurch Barrack Road, United Kingdom",38
3219,53.38928,-2.615358,"Warrington, United Kingdom",30
3167,51.48178,-3.17625,"Cardiff Centre, United Kingdom",46
8069,51.61968,-3.33232,"Rhondda Glyncoch Garth Avenue, United Kingdom",3
8061,51.572433,-3.751092,"Port Talbot Dyffryn School, United Kingdom",-
11653,51.449674,-0.037418,"London Honor Oak Park, United Kingdom",25
9080,53.46008,-2.472056,"Glazebury, United Kingdom",41
8066,51.576676,-3.759005,"Port Talbot Twll-yn-y-Wal Park, United Kingdom",42
11767,51.492507,-0.257252,"Hounslow Chiswick, United Kingdom",38
3194,51.52105,-0.213492,"London N. Kensington, United Kingdom",23
11652,52.481346,-1.918235,"Birmingham Ladywood, United Kingdom",24
8055,51.666667,-3.194919,"Caerphilly Blackwood High Street, United Kingdom",10
8056,51.74032,-3.2983,"Caerphilly Fochriw, United Kingdom",-
3203,51.58395,-3.770822,"Port Talbot Margam, United Kingdom",38
8062,51.58493,-3.801069,"Port Talbot Little Warren, United Kingdom",42
10874,51.49467,-0.131931,"London Westminster, United Kingdom",42
11766,51.489398,-0.310081,"Hounslow Brentford, United Kingdom",16
11768,51.562376,-0.004898,"Waltham Forest Dawlish Rd, United Kingdom",13
7945,51.527706619465,-0.12905320528252,"Camden - Euston Road, United Kingdom",19
7944,51.552476,-0.258089,"Brent - Ikea, United Kingdom",42
10096,50.73957,-1.826744,"Bournemouth, United Kingdom",28
3210,52.132417,-0.300306,"Sandy Roadside, United Kingdom",12
10101,52.47609,-1.875024,"Birmingham A4540 Roadside, United Kingdom",35
3195,51.425286,-0.345606,"London Teddington Bushy Park, United Kingdom",21
5021,53.378622,-1.478096,"Sheffield Devonshire Green, United Kingdom",30
11651,53.04222,-3.002778,"Wrexham, United Kingdom",39
3172,53.231722,-1.456944,"Chesterfield Roadside, United Kingdom",64
3200,52.95473,-1.146447,"Nottingham Centre, United Kingdom",41
7949,51.514525336231,-0.10451562633788,"City of London - Farringdon Street, United Kingdom",-
3193,51.52253,-0.154611,"London Marylebone Road, United Kingdom",39
5016,51.024461111111,2.3021527777775,"Grande-synthe, Nord-Pas-de-Calais, France",22
6259,50.279355555555,3.97690865037,"Maubeuge, Nord-Pas-de-Calais, France",16
6973,50.793469046527,3.1096418748064,"Menen, Belgium",46
7957,51.456357,0.040725,"Greenwich - Westhorne Avenue, United Kingdom",21
6264,50.092247222222,3.850027719596,"Cartignies, Nord-Pas-de-Calais, France",15
6266,50.364250699149,3.5227307357477,"Valenciennes Wallon, Nord-Pas-de-Calais, France",28
6975,50.91496,3.376212,"Wielsbeke, Belgium",61
3226,52.225556,0.087222,"Girton Road, United Kingdom",55
3004,50.616718403998,3.4576244275226,"Havinnes, Belgium",42
8613,50.670030555555,3.076561052228,"Marcq-en-Baroeul, Nord-Pas-de-Calais, France",-
6248,50.713088888889,1.6078166666665,"Boulogne-sur-mer, Nord-Pas-de-Calais, France",31
3212,51.544206,0.678408,"Southend-on-Sea, United Kingdom",25
7953,51.490532,0.074003,"Greenwich - A206 Burrage Grove, United Kingdom",38
6265,50.358530555555,3.5080446815429,"Valenciennes Acacias, Nord-Pas-de-Calais, France",21
6974,50.917228443246,3.3073857996639,"Oostrozebeke, Belgium",50
6979,50.814873872134,3.3224943193662,"Zwevegem, Belgium",46
5013,51.019425,2.2509947595909,"Mardyck, Nord-Pas-de-Calais, France",4
5169,50.129447222222,1.6108333333332,"Arrest, Picardie, France",30
8904,51.05833171849,3.7292981720617,"Gent (baudelopark), Belgium",50
6977,50.945359243572,3.152401590783,"Roeselare (haven), Belgium",50
11676,50.949888888889,1.7691722043114,"Sangatte, Nord-Pas-de-Calais, France",29
6251,50.706544444444,3.1806611810675,"Roubaix Serres, Nord-Pas-de-Calais, France",46
10084,50.640794444444,3.0747722222222,"Lille Leeds, Nord-Pas-de-Calais, France",-
5014,50.947286821896,1.8430808950943,"Calais Berthelot, Nord-Pas-de-Calais, France",28
3169,51.374264,0.54797,"Chatham Roadside, United Kingdom",25
8618,50.610479311606,1.9914528998058,"Campagne-lès-B., Nord-Pas-de-Calais, France",29
4724,51.294498,3.749484,"Stelleweg, Philippine",15
3015,51.196063270731,3.8229200471859,"Zelzate, Belgium",57
3022,51.040689421652,3.7349714800568,"Gent (gustaaf Callierlaan), Belgium",50
3213,51.518167,0.439548,"Stanford-le-Hope Roadside, United Kingdom",25
7952,51.490610208215,0.15891449392752,"Bexley - Belvedere, United Kingdom",18
6252,50.308862869093,2.8073694372573,"St-Laurent-Blangy, Nord-Pas-de-Calais, France",22
8615,50.489522222222,2.6664333333331,"Noeux les mines, Nord-Pas-de-Calais, France",37
6260,50.62805,3.0903137581845,"Lille Fives, Nord-Pas-de-Calais, France",45
10876,51.493774669582,0.010779623703256,"Greenwich - John Harrison Way, United Kingdom",8
3016,51.124690514129,3.7395042208146,"Evergem, Belgium",87
3190,51.45258,0.070766,"London Eltham, United Kingdom",16
7955,51.486884,0.017901,"Greenwich - Woolwich Flyover, United Kingdom",30
11678,50.427502777777,2.8380194444441,"Lens Varsovie, Nord-Pas-de-Calais, France",18
6246,50.957802777778,1.8900777582399,"Calais Parmentier, Nord-Pas-de-Calais, France",29
7951,51.494648681305,0.13727911123218,"Bexley - Belvedere West, United Kingdom",21
7954,51.486957,0.095111,"Greenwich - Plumstead High Street, United Kingdom",18
11677,50.449141666666,2.9128664372013,"Harnes, Nord-Pas-de-Calais, France",21
6250,50.748224095134,2.2597804944215,"Saint-omer, Nord-Pas-de-Calais, France",2
6256,50.378216666666,3.0658639301929,"Douai Theuriet, Nord-Pas-de-Calais, France",30
6976,50.953177282461,3.1211555992112,"Roeselare (brugsesteenweg), Belgium",55
5011,51.048583333333,2.4200419463397,"Malo-les-bains, Nord-Pas-de-Calais, France",22
6249,50.694352777777,1.5765724414782,"Outreau, Nord-Pas-de-Calais, France",32
9041,51.569484331524,0.082907474896495,"Redbridge - Ley Street, United Kingdom",30
3224,52.199575,0.12774,"Cambridge Gonville Place, United Kingdom",46
6253,50.535387462976,2.6356918012711,"Bethune Stade, Nord-Pas-de-Calais, France",27
5015,50.981061111111,2.1431692591675,"drire, Gravelines Pc, Nord-Pas-de-Calais, France",-
3207,51.45617,0.634889,"Rochester Stoke, United Kingdom",34
10103,51.483907253348,0.00040739693584974,"Greenwich - Trafalgar Road (Hoskins St), United Kingdom",34
6983,51.150136092231,3.8087354307925,"Sint-kruiswinkel, Belgium",70
11679,51.03276112414,2.3323583360266,"mer-cheminot, St Pol, Nord-Pas-de-Calais, France",22
8918,51.57661,0.030858,"Redbridge - Gardner Close, United Kingdom",35
7947,51.520787459334,0.20546070569404,"Havering - Rainham, United Kingdom",19
3188,51.46603,0.184806,"London Bexley, United Kingdom",21
3199,52.614193,1.301976,"Norwich Lakenfields, United Kingdom",56
6267,50.322761111111,3.3959305920229,"Denain, Nord-Pas-de-Calais, France",21
3013,51.016280113364,2.5823227817466,"Houtem (veurne), Belgium",26
6247,50.995911111111,2.3662692843089,"Cappelle-la-grande, Nord-Pas-de-Calais, France",30
3175,50.805778,0.271611,"Eastbourne, United Kingdom",9
2994,50.465192158621,3.9397143259109,"Mons, Belgium",46
6982,51.06127769988,3.775262390021,"Destelbergen, Belgium",55
6978,51.254573624673,3.3625358890377,"Moerkerke, Belgium",55
3225,52.20843,0.141521,"Cambridge Newmarket Road, United Kingdom",42
2988,50.85803059549,4.2883363667307,"Sint-agatha-berchem, Belgium",57
4555,51.786579,4.450529,"Groeneweg, Westmaas",12
5772,51.930833,4.479167,Rotterdam,59
3008,50.583614349563,5.3974460506586,"Engis, Belgium",53
6114,51.30394,6.819887,"Ratingen-Tiefenbroich, Germany",-
4552,50.90228,5.881748,"Opfergeltstraat, Wijnandsrade",10
6088,51.477899,7.005276,"Essen Gladbecker Straße, Germany",20
6089,51.451176,7.030534,"Essen-Ost Steeler Straße, Germany",-
6118,51.183782,7.052573,"Solingen-Wald, Germany",10
6122,51.277613,7.231854,"Wuppertal-Langerfeld, Germany",15
7936,50.85205,5.6758,"Hoge Fronten, Maastricht",61
7939,50.98445,5.82224,"Asterstraat, Geleen",12
2676,52.389983,4.887811,"Van Diemenstraat, Amsterdam",43
5296,52.235083,5.181552,"Johannes Geradtsweg, Hilversum",13
2670,52.359714,4.866208,"Vondelpark, Amsterdam",43
6099,50.947268,6.957649,"Köln Turiner Straße, Germany",10
6101,50.889871,6.985074,"Köln-Rodenkirchen, Germany",-
4566,52.875725,6.932432,"Noorderdiep, Valthermond",23
6987,51.2609897097,4.4243990073774,"Antwerpen (luchtbal), Belgium",59
6991,51.252103414077,4.4913620283841,"Schoten, Belgium",76
7942,51.89113,4.48066,"Pleinweg, Rotterdam",69
3009,50.303207830366,6.0017362891249,"Vielsalm, Belgium",25
10748,50.927107,6.582205,"Elsdorf-Berrendorf, Germany",15
2992,50.796631640708,4.3585388567828,"Ukkel, Belgium",57
6994,50.977541380332,4.8376180161789,"Aarschot, Belgium",59
8006,51.236194202135,4.3852236848926,"Antwerpen-linkeroever, Belgium",59
4578,51.59353,4.824944,"Tilburgseweg, Breda",25
5287,52.257356,5.235903,"Jagerspad, Laren",13
5289,52.489303,4.640531,"West, PNH Beverwijk",54
3003,50.611922708748,5.611149763372,"Angleur, Belgium",70
6078,51.523543,7.483562,"Dortmund Brackeler Straße, Germany",11
4564,52.654144,6.017571,"De Veenen, Barsbeek",9
4588,53.217796,6.578901,"Europaweg, Groningen",34
2991,50.849665490281,4.3338197081412,"Sint-jans-molenbeek, Belgium",53
6102,51.337609,6.640235,"Krefeld-Linn, Germany",15
5765,50.8503396,4.3517103,Brussels,59
3010,50.027029019513,5.5930169146105,"Saint-ode, Belgium",22
3021,50.613412503677,5.5702228146611,"Liege (issep), Belgium",59
6115,51.448797,7.582247,"Schwerte, Germany",10
6087,51.249214,6.732353,"Düsseldorf-Lörick, Germany",-
6081,51.437686,6.771867,"Duisburg Kardinal-Galen Straße, Germany",18
6338,51.653205,4.594882,"Zevenbergen, Brabant",29
2671,52.393972,4.870157,"Westerpark, Amsterdam",47
6091,51.527901,7.084555,"Gelsenkirchen Kurt-Schumacher-Straße, Germany",20
12836,51.031601785124,5.376386684239,"Houthalen-helchteren, Belgium",89
2990,50.883559813596,4.3829632522367,"Voorhaven (haren), Belgium",59
8906,51.2056589,4.4180728,"Antwerpen (belgi&euml;lei), Belgium",63
4560,51.974489,4.923301,"Wielsekade, Cabauw",51
4575,50.88796,5.970496,"Looierstraat, Heerlen",47
10747,51.460721,6.727486,"Duisburg (Rheinhafen), Germany",16
4551,51.54052,5.85307,"Vredeweg, Vredepeel",68
6337,51.6689355,4.541659,"Klundert, Brabant",25
6986,51.170298040664,4.3410050649957,"Hoboken, Belgium",55
7940,51.8579,4.66012,"Ruigenhil, Alblasserdam",17
4558,52.44871,5.61921,"Hoekwantweg, Biddinghuizen",11
5288,52.334003,4.774006,PNH Badhoevedorp,53
5771,52.3702157,4.8951679,Amsterdam,42
6144,50.416243,7.4844246,"Neuwied-Hafenstraße, Germany",30
